strategy_id,symbol,timeframe,bars,status,windows,n_trials,oos_sharpe,mean_oos_objective,worst_oos_objective,profitable_windows,distinct_param_sets,most_common_share,deflated_sharpe,pbo,passes_guard,verdict
regime_momentum_v1,BTC-USD,1w,135,insufficient-data,0,0,,,,,,,,,False,""
regime_momentum_v1,BTC-USD,30m,4000,ok,4,8,-0.012998710649014887,-2.885898777140165,-10.843045830885004,1,2,0.75,0.13043610491407626,0.75,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.75, deflated Sharpe 0.13, 8 trials)"
regime_momentum_v1,BTC-USD,4h,4000,ok,4,8,0.010224287044072428,0.4235968476812574,-1.4534465142729722,3,2,0.5,0.6386012079846,0.8174603174603174,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.82, deflated Sharpe 0.64, 8 trials)"
regime_momentum_v1,BTC-USD,5m,4000,ok,4,8,0.0,0.0,0.0,0,1,1.0,0.5,1.0,False,"no evidence of out-of-sample edge — do not deploy (PBO 1.00, deflated Sharpe 0.50, 8 trials)"
regime_momentum_v1,ETH-USD,15m,4000,ok,4,8,0.003607681879026548,-1.1843512240606393,-11.96606164684037,1,3,0.5,0.17374691077017967,0.376984126984127,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.38, deflated Sharpe 0.17, 8 trials)"
regime_momentum_v1,ETH-USD,1d,900,ok,2,8,0.06685702378674495,1.2082290573602865,0.5461707540062152,2,1,1.0,0.6677576060823414,0.30952380952380953,True,"survives the overfitting gauntlet (PBO 0.31, deflated Sharpe 0.67, 8 trials)"
regime_momentum_v1,ETH-USD,1h,4000,ok,4,8,-0.0036585908825535543,-1.6498050247423857,-6.910452728975833,1,3,0.5,0.27591484319006687,0.6666666666666666,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.67, deflated Sharpe 0.28, 8 trials)"
regime_momentum_v1,ETH-USD,1w,129,insufficient-data,0,0,,,,,,,,,False,""
regime_momentum_v1,ETH-USD,30m,4000,ok,4,8,-0.013317091362388721,-2.412519980573773,-3.966244832329403,0,3,0.5,0.4531107469279496,0.8253968253968254,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.83, deflated Sharpe 0.45, 8 trials)"
regime_momentum_v1,ETH-USD,4h,4000,ok,4,8,0.04025058992069854,1.754699737776231,-0.8055950208650222,3,2,0.75,0.9174567791188617,0.03968253968253968,True,"survives the overfitting gauntlet (PBO 0.04, deflated Sharpe 0.92, 8 trials)"
regime_momentum_v1,ETH-USD,5m,4000,ok,4,8,0.0,0.0,0.0,0,3,0.5,0.5338141121749772,0.5,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.50, deflated Sharpe 0.53, 8 trials)"
regime_momentum_v1,SOL-USD,15m,4000,ok,4,8,0.011978551555011164,1.120094455071426,0.0,1,3,0.5,0.11069424969842129,0.6706349206349206,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.67, deflated Sharpe 0.11, 8 trials)"
regime_momentum_v1,SOL-USD,1d,838,ok,2,8,0.020277938577634828,0.2727007062589184,0.0,1,2,0.5,0.5503749810720608,0.6309523809523809,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.63, deflated Sharpe 0.55, 8 trials)"
regime_momentum_v1,SOL-USD,1h,4000,ok,4,8,0.010621923509684527,-1.6023610655002893,-8.794621542246803,2,2,0.75,0.5600964045410689,0.7261904761904762,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.73, deflated Sharpe 0.56, 8 trials)"
regime_momentum_v1,SOL-USD,1w,120,insufficient-data,0,0,,,,,,,,,False,""
regime_momentum_v1,SOL-USD,30m,4000,ok,4,8,0.013609612457341755,2.8808884809367052,-1.5456803455540515,2,1,1.0,0.23701309397151582,0.4603174603174603,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.46, deflated Sharpe 0.24, 8 trials)"
regime_momentum_v1,SOL-USD,4h,4000,ok,4,8,-0.027656928130990435,-1.4444039311828065,-8.042359025616008,2,3,0.5,0.6961047009335186,0.9206349206349206,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.92, deflated Sharpe 0.70, 8 trials)"
regime_momentum_v1,SOL-USD,5m,4000,ok,4,8,0.0,0.0,0.0,0,1,1.0,0.5,1.0,False,"no evidence of out-of-sample edge — do not deploy (PBO 1.00, deflated Sharpe 0.50, 8 trials)"
regime_momentum_v1,XAUUSD,15m,4000,ok,4,8,0.0,0.0,0.0,0,1,1.0,0.5,1.0,False,"no evidence of out-of-sample edge — do not deploy (PBO 1.00, deflated Sharpe 0.50, 8 trials)"
regime_momentum_v1,XAUUSD,1d,99,insufficient-data,0,0,,,,,,,,,False,""
regime_momentum_v1,XAUUSD,1h,2360,ok,2,8,-0.05945140194227509,-3.936760846979413,-7.873521693958826,0,2,0.5,0.5938146346718725,0.6388888888888888,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.64, deflated Sharpe 0.59, 8 trials)"
regime_momentum_v1,XAUUSD,1w,15,insufficient-data,0,0,,,,,,,,,False,""
regime_momentum_v1,XAUUSD,30m,4000,ok,4,8,0.002089800986621814,0.1381495979346843,0.0,1,1,1.0,0.49945287849156583,0.2222222222222222,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.22, deflated Sharpe 0.50, 8 trials)"
regime_momentum_v1,XAUUSD,4h,590,ok,2,8,0.026025058845953866,-0.9199546602818867,-6.782797291685482,1,2,0.5,0.27459069372101796,0.6746031746031746,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.67, deflated Sharpe 0.27, 8 trials)"
regime_momentum_v1,XAUUSD,5m,4000,ok,4,8,0.0,0.0,0.0,0,1,1.0,0.5,1.0,False,"no evidence of out-of-sample edge — do not deploy (PBO 1.00, deflated Sharpe 0.50, 8 trials)"
trend_following_v1,BTC-USD,15m,4000,ok,4,8,-0.030527700820493216,-6.167437482288802,-13.096306110236277,0,2,0.75,0.08325878200251124,0.6626984126984127,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.66, deflated Sharpe 0.08, 8 trials)"
trend_following_v1,BTC-USD,1d,939,ok,2,8,-0.009382049305340482,-0.45326821208728085,-1.8713051730793553,1,2,0.5,0.6109659893376617,0.9126984126984127,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.91, deflated Sharpe 0.61, 8 trials)"
trend_following_v1,BTC-USD,1h,4000,ok,4,8,-0.002494147659573024,-1.7301952477272278,-10.620036187668703,2,3,0.5,0.23853149966362064,0.9484126984126984,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.95, deflated Sharpe 0.24, 8 trials)"
trend_following_v1,BTC-USD,1w,135,insufficient-data,0,0,,,,,,,,,False,""
trend_following_v1,BTC-USD,30m,4000,ok,4,8,-0.037330136338109075,-5.471417615804731,-10.279137769843155,0,2,0.5,0.5331144102454269,0.503968253968254,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.50, deflated Sharpe 0.53, 8 trials)"
trend_following_v1,BTC-USD,4h,4000,ok,4,8,-0.005737760338397391,-0.39698855640342223,-2.1845036719599973,1,2,0.5,0.5606731339921807,0.623015873015873,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.62, deflated Sharpe 0.56, 8 trials)"
trend_following_v1,BTC-USD,5m,4000,ok,4,8,-0.009932465658729978,-4.76165429538497,-24.18073174663112,2,1,1.0,0.15032025186212572,0.2222222222222222,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.22, deflated Sharpe 0.15, 8 trials)"
trend_following_v1,ETH-USD,15m,4000,ok,4,8,-0.0305478540600133,-4.930185286834292,-14.179709915818108,1,4,0.25,0.36597234625544317,0.6150793650793651,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.62, deflated Sharpe 0.37, 8 trials)"
trend_following_v1,ETH-USD,1d,900,ok,2,8,0.07486038344443802,1.3055744749563247,-0.6829559199395551,1,1,1.0,0.9798021202432553,0.20634920634920634,True,"survives the overfitting gauntlet (PBO 0.21, deflated Sharpe 0.98, 8 trials)"
trend_following_v1,ETH-USD,1h,4000,ok,4,8,0.011893362196144376,0.5057275197611815,-6.723600948579175,3,3,0.5,0.503546151080824,0.5833333333333334,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.58, deflated Sharpe 0.50, 8 trials)"
trend_following_v1,ETH-USD,1w,129,insufficient-data,0,0,,,,,,,,,False,""
trend_following_v1,ETH-USD,30m,4000,ok,4,8,-0.013082693905844397,-2.9658864818265895,-11.124478069472703,2,3,0.5,0.6388969200153465,0.07142857142857142,False,"survives the overfitting gauntlet (PBO 0.07, deflated Sharpe 0.64, 8 trials)"
trend_following_v1,ETH-USD,4h,4000,ok,4,8,0.009638068704499212,0.18803091387222087,-5.553207266250979,2,3,0.5,0.8499477908469228,0.9682539682539683,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.97, deflated Sharpe 0.85, 8 trials)"
trend_following_v1,ETH-USD,5m,4000,ok,4,8,-0.004829288280931135,-2.2014908547036973,-27.525484812382484,2,1,1.0,0.2814227061382163,0.0,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.00, deflated Sharpe 0.28, 8 trials)"
trend_following_v1,SOL-USD,15m,4000,ok,4,8,-0.018257399282367987,-4.089195595465823,-10.550911280783454,1,4,0.25,0.5371454147851148,0.5079365079365079,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.51, deflated Sharpe 0.54, 8 trials)"
trend_following_v1,SOL-USD,1d,838,ok,2,8,0.0192630525179141,0.47992233873412476,-0.6679805876761996,1,2,0.5,0.6368602271123504,0.9246031746031746,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.92, deflated Sharpe 0.64, 8 trials)"
trend_following_v1,SOL-USD,1h,4000,ok,4,8,0.03625919825830231,2.976917515269785,-2.4840504697814247,3,4,0.25,0.5860984756220686,0.5714285714285714,False,"no evidence of out-of-sample edge — do not deploy (PBO 0.57, deflated Sharpe 0.59, 8 trials)"
trend_following_v1,SOL-USD,1w,120,insufficient-data,0,0,,,,,,,,,False,""
